year,gwb_code,gm_naam,recs,a_woning,a_hh,p_leegsw,g_wozbag,p_koopw,p_huurw,p_wcorpw,p_ov_hw,ste_mvs,bev_dich,a_inw
2024,GM0189,Wierden,Gemeente,10123,9979,4,417000,73,27,17,10,4,264,24931
2024,GM0193,Zwolle,Gemeente,61187,62948,3,355000,53,47,33,15,2,1203,133141
2024,GM0197,Aalten,Gemeente,12212,11740,3,330000,72,28,19,9,4,283,27308
2024,GM0200,Apeldoorn,Gemeente,75659,76419,3,382000,60,40,28,12,2,495,168211
2024,GM0202,Arnhem,Gemeente,80665,85255,4,335000,43,57,34,23,2,1715,167632
2024,GM0203,Barneveld,Gemeente,24148,23693,4,453000,68,32,18,14,4,356,62592
2024,GM0209,Beuningen,Gemeente,11526,11681,2,390000,70,30,22,7,3,613,26725
2024,GM0213,Brummen,Gemeente,9799,9443,3,381000,63,37,30,7,4,255,21286
2024,GM0214,Buren,Gemeente,11200,11750,4,444000,75,25,19,6,5,208,27773
2024,GM0216,Culemborg,Gemeente,13252,13179,4,389000,64,36,26,10,2,1023,29944
2024,GM0221,Doesburg,Gemeente,5441,5425,3,298000,54,46,39,7,4,959,11079
2024,GM0222,Doetinchem,Gemeente,27176,26822,3,313000,59,41,28,12,3,754,59623
2024,GM0225,Druten,Gemeente,8491,8350,4,367000,66,34,22,12,4,522,19590
2024,GM0226,Duiven,Gemeente,10874,10857,2,354000,67,33,26,7,3,734,24872
2024,GM0228,Ede,Gemeente,52436,52797,5,414000,65,35,21,15,2,388,123532
2024,GM0230,Elburg,Gemeente,9794,9661,3,363000,65,35,26,9,4,375,23906
2024,GM0232,Epe,Gemeente,14921,14460,4,451000,65,35,27,8,4,212,33168
2024,GM0233,Ermelo,Gemeente,11935,11799,6,441000,62,38,24,14,4,325,27856
2024,GM0243,Harderwijk,Gemeente,21777,21470,4,391000,59,41,27,14,2,1269,49387
2024,GM0244,Hattem,Gemeente,5493,5292,3,416000,66,33,26,7,4,547,12624
2024,GM0246,Heerde,Gemeente,8247,7983,4,430000,69,31,24,8,4,245,19226
2024,GM0252,Heumen,Gemeente,7421,7399,2,414000,72,28,19,10,4,424,16836
2024,GM0262,Lochem,Gemeente,15567,15293,4,464000,71,29,18,11,4,161,34289
2024,GM0263,Maasdriel,Gemeente,10498,11364,4,421000,72,28,20,8,5,398,26197
2024,GM0267,Nijkerk,Gemeente,18345,18594,3,470000,70,30,23,7,3,654,45361
2024,GM0268,Nijmegen,Gemeente,86410,103271,4,373000,44,56,38,18,2,3542,187049
2024,GM0269,Oldebroek,Gemeente,9698,9613,4,369000,69,31,23,8,4,249,24281
2024,GM0273,Putten,Gemeente,10267,10135,4,485000,67,33,22,11,4,293,24978
2024,GM0274,Renkum,Gemeente,15136,14947,4,413000,63,37,21,16,4,684,31419
2024,GM0275,Rheden,Gemeente,21310,21437,4,360000,56,44,29,16,3,534,43661
2024,GM0277,Rozendaal,Gemeente,709,752,3,766000,89,11,6,5,4,66,1831
2024,GM0279,Scherpenzeel,Gemeente,4226,4200,3,416000,73,27,17,10,4,750,10343
2024,GM0281,Tiel,Gemeente,18722,19073,3,346000,56,44,34,10,3,1292,42370
2024,GM0285,Voorst,Gemeente,10847,10619,4,452000,68,32,23,8,4,206,25377
2024,GM0289,Wageningen,Gemeente,18856,25227,4,352000,42,58,40,17,2,1400,42579
2024,GM0293,Westervoort,Gemeente,6816,6817,2,317000,60,40,31,9,3,2160,15151
2024,GM0294,Winterswijk,Gemeente,13480,13185,4,300000,70,30,17,13,3,212,29231
2024,GM0296,Wijchen,Gemeente,18487,18221,3,371000,68,32,25,7,3,629,41545
2024,GM0297,Zaltbommel,Gemeente,12160,12718,3,378000,67,33,23,9,4,386,30385
2024,GM0299,Zevenaar,Gemeente,20723,20578,2,320000,64,36,28,8,3,486,45041
2024,GM0301,Zutphen,Gemeente,23592,23105,4,321000,56,44,30,14,2,1191,48752
2024,GM0302,Nunspeet,Gemeente,11671,11588,3,425000,65,35,23,12,4,226,29072
2024,GM0303,Dronten,Gemeente,18507,19394,4,354000,68,32,24,7,4,133,44354
2024,GM0307,Amersfoort,Gemeente,71416,72682,2,420000,58,42,29,13,2,2590,161852
2024,GM0308,Baarn,Gemeente,11923,11281,6,490000,62,38,25,13,2,770,25065
2024,GM0310,De Bilt,Gemeente,19906,19561,5,578000,61,39,27,12,3,661,43718
2024,GM0312,Bunnik,Gemeente,6787,6946,3,522000,74,26,16,10,4,436,16108
2024,GM0313,Bunschoten,Gemeente,8946,8833,4,438000,73,27,14,12,3,744,22619
2024,GM0317,Eemnes,Gemeente,4304,4212,3,526000,72,28,22,6,4,314,9755
2024,GM0321,Houten,Gemeente,21335,21185,2,500000,67,33,24,9,2,926,50847
2024,GM0327,Leusden,Gemeente,13696,13887,2,459000,71,29,21,8,3,541,31681
2024,GM0331,Lopik,Gemeente,5904,5896,4,454000,74,26,17,8,5,195,14724
2024,GM0335,Montfoort,Gemeente,5813,5771,4,454000,74,26,16,10,4,369,13868
2024,GM0339,Renswoude,Gemeente,2195,2257,3,515000,74,25,0,25,4,313,5753
2024,GM0340,Rhenen,Gemeente,8404,8489,3,434000,65,35,27,8,4,482,20235
2024,GM0342,Soest,Gemeente,21377,21251,3,454000,64,36,22,14,3,1031,47682
2024,GM0344,Utrecht,Gemeente,167124,193267,4,451000,44,56,31,25,1,3991,374238
2024,GM0345,Veenendaal,Gemeente,29786,29603,2,388000,59,41,31,10,2,3575,69440
2024,GM0351,Woudenberg,Gemeente,5705,5674,3,491000,70,30,20,9,3,401,14637
2024,GM0352,Wijk bij Duurstede,Gemeente,10403,10418,2,435000,70,30,23,7,3,503,23945
2024,GM0353,IJsselstein,Gemeente,14544,14446,3,424000,64,36,24,12,2,1591,33421
2024,GM0355,Zeist,Gemeente,30196,30615,4,525000,53,47,29,19,2,1374,66641
2024,GM0356,Nieuwegein,Gemeente,30773,30824,3,352000,58,42,29,13,2,2817,65971
2024,GM0358,Aalsmeer,Gemeente,13698,14405,4,491000,64,36,24,12,4,1656,33279
2024,GM0361,Alkmaar,Gemeente,53936,54312,4,359000,58,42,28,14,2,1018,112304
2024,GM0362,Amstelveen,Gemeente,42918,45423,5,536000,47,53,29,24,1,2311,95014
2024,GM0363,Amsterdam,Gemeente,480852,515181,6,498000,30,70,40,30,1,4950,931298
2024,GM0373,Bergen (NH.),Gemeente,15491,14187,11,579000,67,32,18,14,4,302,29932
2024,GM0375,Beverwijk,Gemeente,20015,19798,4,336000,54,46,36,9,1,2336,42866
2024,GM0376,Blaricum,Gemeente,5374,5369,5,856000,70,30,21,8,3,1149,12724
2024,GM0377,Bloemendaal,Gemeente,10376,10067,5,900000,71,29,17,12,3,598,23786
2024,GM0383,Castricum,Gemeente,16558,16250,3,484000,75,25,16,9,3,733,36366
2024,GM0384,Diemen,Gemeente,15814,16760,4,428000,40,60,21,39,1,2760,32977
2024,GM0385,Edam-Volendam,Gemeente,15961,15520,4,409000,77,23,17,6,3,680,36917
2024,GM0388,Enkhuizen,Gemeente,8955,8884,4,321000,61,39,28,11,3,1492,18895
2024,GM0392,Haarlem,Gemeente,79434,80862,4,483000,53,47,28,19,1,5739,167636
2024,GM0394,Haarlemmermeer,Gemeente,67121,69401,3,473000,67,33,23,11,2,827,163128
2024,GM0396,Heemskerk,Gemeente,17989,17622,3,402000,59,41,32,8,2,1447,39452
2024,GM0397,Heemstede,Gemeente,12897,12250,5,657000,65,35,21,13,2,3008,27593
2024,GM0399,Heiloo,Gemeente,11225,11128,4,515000,73,27,16,10,3,1300,24312
2024,GM0400,Den Helder,Gemeente,28734,27610,5,241000,55,45,36,8,2,1251,56432
2024,GM0402,Hilversum,Gemeente,43792,45106,4,469000,54,46,30,17,1,2070,94435
2024,GM0405,Hoorn,Gemeente,34609,34672,3,350000,61,39,29,10,2,3713,75645
2024,GM0406,Huizen,Gemeente,19156,18807,3,460000,59,41,32,9,2,2605,41193
2024,GM0415,Landsmeer,Gemeente,4923,4986,3,577000,66,34,26,8,3,520,11661
2024,GM0417,Laren,Gemeente,5489,5187,7,885000,68,32,17,15,3,922,11439
2024,GM0420,Medemblik,Gemeente,19492,19808,3,386000,70,30,23,7,4,379,46002
2024,GM0431,Oostzaan,Gemeente,4149,4149,4,489000,67,33,28,5,3,839,9694
2024,GM0432,Opmeer,Gemeente,5139,5285,3,378000,76,24,2,22,4,294,12199
2024,GM0437,Ouder-Amstel,Gemeente,6400,6610,5,558000,55,45,32,13,3,603,14447
2024,GM0439,Purmerend,Gemeente,43061,43237,3,394000,60,40,32,8,2,1017,95168
2024,GM0441,Schagen,Gemeente,21470,21436,4,356000,70,30,21,9,4,284,47744
2024,GM0448,Texel,Gemeente,6980,6776,9,393000,66,33,22,12,5,85,13815
2024,GM0450,Uitgeest,Gemeente,5701,5698,2,441000,73,27,21,6,3,700,13400
2024,GM0451,Uithoorn,Gemeente,13664,13809,4,433000,60,40,31,9,3,1749,31685
2024,GM0453,Velsen,Gemeente,31965,31797,4,393000,56,43,36,8,2,1538,69241
2024,GM0473,Zandvoort,Gemeente,9828,8845,14,459000,54,45,30,16,2,545,17469
2024,GM0479,Zaanstad,Gemeente,70945,73077,3,387000,54,46,36,9,2,2189,161389
2024,GM0482,Alblasserdam,Gemeente,8473,8510,3,343000,62,38,33,5,2,2316,20314
2024,GM0484,Alphen aan den Rijn,Gemeente,50799,50699,3,373000,63,37,25,11,2,913,114966
2024,GM0489,Barendrecht,Gemeente,19697,19748,2,436000,70,30,22,9,2,2487,48690
2024,GM0498,Drechterland,Gemeente,8708,8734,3,412000,74,26,20,7,4,348,20496
2024,GM0502,Capelle aan den IJssel,Gemeente,31596,32117,3,350000,54,46,35,12,2,4803,67925
2024,GM0503,Delft,Gemeente,54219,63517,5,335000,37,63,42,21,1,4835,109577
2024,GM0505,Dordrecht,Gemeente,57276,57353,5,309000,58,42,28,15,1,1574,122070
2024,GM0512,Gorinchem,Gemeente,17978,17505,4,348000,50,50,37,13,2,2066,38671
2024,GM0513,Gouda,Gemeente,34785,35137,3,334000,56,44,29,15,1,4592,75758
2024,GM0518,'s-Gravenhage,Gemeente,272242,283132,7,362000,42,58,30,28,1,6868,566221
2024,GM0523,Hardinxveld-Giessendam,Gemeente,7623,7387,5,362000,66,34,28,6,4,1113,18762
2024,GM0531,Hendrik-Ido-Ambacht,Gemeente,12844,12826,2,414000,72,28,22,6,2,3209,32689
2024,GM0532,Stede Broec,Gemeente,9505,9556,2,363000,70,30,25,5,3,1534,22217
2024,GM0534,Hillegom,Gemeente,10297,10388,3,415000,67,33,24,9,2,1775,22822
2024,GM0537,Katwijk,Gemeente,27594,27313,3,439000,65,35,27,8,2,2700,66966
2024,GM0542,Krimpen aan den IJssel,Gemeente,12616,12497,2,377000,60,40,36,4,2,3861,29626
2024,GM0546,Leiden,Gemeente,63853,73720,4,393000,41,59,32,27,1,5954,130108
2024,GM0547,Leiderdorp,Gemeente,12687,12711,3,423000,64,36,24,12,1,2413,27736
2024,GM0553,Lisse,Gemeente,10554,10670,2,408000,64,36,26,9,2,1494,23447
2024,GM0556,Maassluis,Gemeente,16379,16019,5,324000,55,45,39,6,2,4243,35832
2024,GM0569,Nieuwkoop,Gemeente,11919,12288,3,477000,72,27,21,7,4,376,29501
2024,GM0575,Noordwijk,Gemeente,21103,20974,8,494000,63,37,21,16,3,784,45734
2024,GM0579,Oegstgeest,Gemeente,11273,11246,4,566000,72,28,16,12,2,3557,25948
2024,GM0589,Oudewater,Gemeente,4465,4427,5,420000,69,31,21,10,4,263,10223
2024,GM0590,Papendrecht,Gemeente,14537,14312,3,345000,66,34,28,6,2,3418,32178
2024,GM0597,Ridderkerk,Gemeente,21737,21347,3,342000,57,43,38,5,2,2033,47721
2024,GM0599,Rotterdam,Gemeente,324597,341460,6,334000,35,65,43,22,1,3070,670610
2024,GM0603,Rijswijk,Gemeente,28745,28938,3,354000,49,51,32,19,1,4267,59642
2024,GM0606,Schiedam,Gemeente,38360,38869,5,299000,49,51,31,20,1,4596,81838
2024,GM0610,Sliedrecht,Gemeente,11257,10929,4,315000,58,42,34,8,2,2044,26261
2024,GM0613,Albrandswaard,Gemeente,10763,10644,3,446000,70,30,25,5,3,1220,26428
2024,GM0622,Vlaardingen,Gemeente,36856,36200,5,290000,47,53,41,12,1,3270,76409
2024,GM0626,Voorschoten,Gemeente,11576,11458,4,501000,64,36,22,14,2,2306,25625
2024,GM0627,Waddinxveen,Gemeente,13842,13921,3,389000,66,34,25,9,2,1225,34000
2024,GM0629,Wassenaar,Gemeente,12367,12019,7,728000,57,43,26,17,3,530,27100
2024,GM0632,Woerden,Gemeente,23125,23029,3,411000,66,34,23,12,3,607,53724
2024,GM0637,Zoetermeer,Gemeente,57653,57776,3,362000,55,45,34,10,1,3730,128434
2024,GM0638,Zoeterwoude,Gemeente,4142,4115,3,467000,69,31,16,15,4,460,9732
2024,GM0642,Zwijndrecht,Gemeente,20831,20480,4,314000,57,43,37,6,2,2210,44874
2024,GM0654,Borsele,Gemeente,10099,9872,4,318000,75,25,20,5,5,163,23121
2024,GM0664,Goes,Gemeente,19254,18676,6,320000,60,39,27,12,3,429,39682
2024,GM0668,West Maas en Waal,Gemeente,8711,8832,4,400000,72,28,20,8,5,267,20330
2024,GM0677,Hulst,Gemeente,13684,12840,7,296000,74,25,18,7,4,136,27330
2024,GM0678,Kapelle,Gemeente,5523,5486,4,351000,77,23,14,8,4,350,13009
2024,GM0687,Middelburg,Gemeente,24703,24085,5,288000,60,40,27,13,2,1034,50004
2024,GM0703,Reimerswaal,Gemeente,9424,9456,5,295000,71,29,21,8,4,229,23325
2024,GM0715,Terneuzen,Gemeente,27705,26430,7,243000,68,31,18,12,4,220,55132
2024,GM0716,Tholen,Gemeente,11370,11101,4,287000,72,28,21,7,5,183,26851
2024,GM0717,Veere,Gemeente,11116,9711,15,436000,79,20,10,10,5,166,22067
2024,GM0718,Vlissingen,Gemeente,23715,23160,6,247000,57,43,28,15,2,1321,45389
2024,GM0736,De Ronde Venen,Gemeente,19039,19963,4,515000,66,34,24,10,4,460,45813
2024,GM0737,Tytsjerksteradiel,Gemeente,14305,13914,3,294000,72,28,19,9,5,219,32595
2024,GM0743,Asten,Gemeente,7335,7455,3,417000,71,29,21,8,3,246,17302
2024,GM0744,Baarle-Nassau,Gemeente,3012,3142,7,410000,70,30,11,18,5,93,7076
2024,GM0748,Bergen op Zoom,Gemeente,32087,31775,5,312000,59,41,30,11,2,872,69694
2024,GM0753,Best,Gemeente,13461,13778,3,431000,71,29,20,9,3,921,31223
2024,GM0755,Boekel,Gemeente,4615,4537,4,417000,74,26,15,11,4,327,11293
2024,GM0757,Boxtel,Gemeente,14818,15283,4,378000,63,37,28,9,3,492,33979
2024,GM0758,Breda,Gemeente,87800,91991,4,391000,55,45,28,17,2,1496,188078
2024,GM0762,Deurne,Gemeente,14453,14424,3,396000,66,34,25,9,4,284,33180
2024,GM0765,Pekela,Gemeente,5797,5756,5,199000,64,36,24,11,4,255,12517
2024,GM0766,Dongen,Gemeente,11734,11886,2,352000,71,29,20,9,3,927,27095
2024,GM0770,Eersel,Gemeente,8739,8557,5,485000,74,26,16,10,4,245,20199
2024,GM0772,Eindhoven,Gemeente,119376,128667,4,363000,44,56,36,20,1,2800,246417
2024,GM0777,Etten-Leur,Gemeente,20121,19986,2,355000,64,36,27,9,2,818,45237
2024,GM0779,Geertruidenberg,Gemeente,10156,9804,4,346000,62,38,31,7,3,829,22060
2024,GM0784,Gilze en Rijen,Gemeente,11728,11492,4,367000,64,35,28,7,3,418,27343
2024,GM0785,Goirle,Gemeente,10585,10491,2,425000,71,29,24,5,3,566,24327
2024,GM0794,Helmond,Gemeente,43215,43461,3,320000,54,46,36,10,2,1803,95874
2024,GM0796,'s-Hertogenbosch,Gemeente,76264,77543,3,403000,52,48,33,15,2,1468,160757
2024,GM0797,Heusden,Gemeente,19919,20071,3,415000,68,32,25,7,3,584,46026
2024,GM0798,Hilvarenbeek,Gemeente,7080,6859,4,464000,75,25,14,10,4,168,15961
2024,GM0809,Loon op Zand,Gemeente,10607,10400,3,384000,65,35,23,12,3,478,23850
2024,GM0820,"Nuenen, Gerwen en Nederwetten",Gemeente,10712,10650,3,491000,76,24,15,9,3,720,24231
2024,GM0823,Oirschot,Gemeente,8303,8132,4,500000,76,24,13,12,4,189,19280
2024,GM0824,Oisterwijk,Gemeente,14436,14432,4,492000,68,31,20,11,4,411,32952
2024,GM0826,Oosterhout,Gemeente,26149,26314,3,366000,61,39,32,7,2,811,57924
2024,GM0828,Oss,Gemeente,42122,42815,3,365000,63,37,27,10,3,584,94634
2024,GM0840,Rucphen,Gemeente,10295,10402,3,370000,67,33,28,5,4,372,23920
2024,GM0845,Sint-Michielsgestel,Gemeente,12674,12572,3,465000,75,25,16,9,4,516,30094
2024,GM0847,Someren,Gemeente,8542,8540,3,409000,72,28,20,7,4,252,20188
2024,GM0848,Son en Breugel,Gemeente,7639,7620,3,489000,75,25,15,10,4,692,17959
2024,GM0851,Steenbergen,Gemeente,10877,11080,4,345000,70,30,22,8,4,167,24476
2024,GM0852,Waterland,Gemeente,7497,7842,4,467000,70,30,25,5,4,337,17525
2024,GM0855,Tilburg,Gemeente,106200,115829,3,326000,50,50,32,19,1,1826,229836
2024,GM0858,Valkenswaard,Gemeente,15258,14891,4,381000,60,40,29,11,2,578,31714
2024,GM0861,Veldhoven,Gemeente,20792,20902,3,459000,67,33,23,9,2,1478,46827
2024,GM0865,Vught,Gemeente,14111,13843,4,524000,65,35,24,11,3,539,32356
2024,GM0866,Waalre,Gemeente,8088,7921,3,509000,74,26,16,10,4,804,17988
2024,GM0867,Waalwijk,Gemeente,22613,23093,3,351000,61,39,30,9,3,779,50302
2024,GM0873,Woensdrecht,Gemeente,10074,9935,5,343000,73,27,18,9,4,242,22208
2024,GM0879,Zundert,Gemeente,10085,9981,7,434000,75,25,13,12,4,187,22553
2024,GM0880,Wormerland,Gemeente,7171,7363,3,421000,63,37,30,7,3,430,16552
2024,GM0882,Landgraaf,Gemeente,18221,17793,4,247000,63,37,28,9,3,1510,37112
2024,GM0888,Beek,Gemeente,7550,7621,3,295000,70,30,21,9,4,770,16215
2024,GM0889,Beesel,Gemeente,6107,6014,2,295000,67,33,27,6,4,480,13394
2024,GM0893,Bergen (L.),Gemeente,5867,5777,3,330000,71,29,23,6,5,127,13154
2024,GM0899,Brunssum,Gemeente,14510,13775,7,222000,61,38,28,10,2,1611,27770
2024,GM0907,Gennep,Gemeente,7770,7867,4,351000,66,34,24,10,4,374,17789
2024,GM0917,Heerlen,Gemeente,46697,46072,5,199000,47,53,36,17,2,1948,87461
2024,GM0928,Kerkrade,Gemeente,23981,23005,5,200000,53,47,32,15,2,2068,45311
2024,GM0935,Maastricht,Gemeente,65942,73269,8,294000,38,61,34,27,1,2246,125285
2024,GM0938,Meerssen,Gemeente,8693,8559,4,342000,72,28,19,8,4,695,18576
2024,GM0944,Mook en Middelaar,Gemeente,3761,3810,3,426000,74,26,16,10,5,469,8153
2024,GM0946,Nederweert,Gemeente,7677,7705,3,374000,71,29,19,10,4,175,17492
2024,GM0957,Roermond,Gemeente,29439,29493,5,291000,54,46,29,16,2,1002,60743
2024,GM0965,Simpelveld,Gemeente,5190,4885,8,252000,64,36,24,12,4,640,10255
2024,GM0971,Stein,Gemeente,11853,11607,4,289000,72,28,22,6,4,1183,24744
2024,GM0981,Vaals,Gemeente,5867,5564,10,219000,44,54,27,27,3,424,10121
2024,GM0983,Venlo,Gemeente,48986,49592,4,287000,58,42,28,14,2,836,103789
2024,GM0984,Venray,Gemeente,19893,20183,3,328000,64,36,26,10,3,274,44662
2024,GM0986,Voerendaal,Gemeente,5872,5597,5,325000,70,30,21,9,4,393,12375
2024,GM0988,Weert,Gemeente,23832,23767,4,333000,66,34,23,11,3,490,51079
2024,GM0994,Valkenburg aan de Geul,Gemeente,8388,8013,7,318000,60,40,18,22,4,447,16431
2024,GM0995,Lelystad,Gemeente,35647,37057,3,342000,62,38,28,10,3,367,84080
2024,GM1507,Horst aan de Maas,Gemeente,18492,19420,3,339000,75,25,15,10,4,233,43917
2024,GM1509,Oude IJsselstreek,Gemeente,17779,17434,4,329000,66,34,24,9,4,290,39402
2024,GM1525,Teylingen,Gemeente,16781,16642,3,462000,66,34,22,13,3,1358,38470
2024,GM1581,Utrechtse Heuvelrug,Gemeente,22405,22251,6,507000,64,36,23,13,4,383,50550
2024,GM1586,Oost Gelre,Gemeente,13298,12779,4,306000,74,26,15,11,4,273,29969
2024,GM1598,Koggenland,Gemeente,9869,9886,3,398000,79,21,5,16,5,294,23587
2024,GM1621,Lansingerland,Gemeente,25539,25526,3,500000,73,27,19,8,3,1231,65594
2024,GM1640,Leudal,Gemeente,16355,16110,4,336000,77,23,12,10,5,222,36006
2024,GM1641,Maasgouw,Gemeente,11298,11020,4,319000,74,26,16,10,5,534,24406
2024,GM1652,Gemert-Bakel,Gemeente,13110,13460,3,406000,69,31,21,10,4,258,31435
2024,GM1655,Halderberge,Gemeente,13744,13585,3,357000,65,35,29,5,4,419,31183
2024,GM1658,Heeze-Leende,Gemeente,7243,7221,4,477000,78,22,14,8,4,162,16807
2024,GM1659,Laarbeek,Gemeente,9978,9860,3,410000,70,30,22,8,4,420,23220
2024,GM1667,Reusel-De Mierden,Gemeente,5830,5802,5,439000,77,23,13,10,4,174,13577
2024,GM1669,Roerdalen,Gemeente,9771,9609,4,305000,75,25,16,9,5,236,20806
2024,GM1674,Roosendaal,Gemeente,36069,36159,5,300000,62,38,27,11,2,728,77559
2024,GM1676,Schouwen-Duiveland,Gemeente,16912,16060,9,382000,68,32,24,8,5,151,34631
2024,GM1680,Aa en Hunze,Gemeente,11500,11410,4,347000,75,25,19,5,5,94,25845
2024,GM1681,Borger-Odoorn,Gemeente,11537,11476,4,304000,74,26,19,7,5,95,26014
2024,GM1690,De Wolden,Gemeente,10593,10429,4,396000,75,25,17,8,5,110,24580
2024,GM1695,Noord-Beveland,Gemeente,4800,3891,20,305000,73,24,13,11,5,92,7943
2024,GM1696,Wijdemeren,Gemeente,10880,10875,6,562000,70,30,19,11,4,518,24605
2024,GM1699,Noordenveld,Gemeente,15047,14375,6,364000,71,29,19,10,4,159,31686
2024,GM1700,Twenterand,Gemeente,14106,13561,5,339000,67,33,25,8,4,321,34073
2024,GM1701,Westerveld,Gemeente,8806,8944,5,390000,75,25,17,8,5,72,20003
2024,GM1705,Lingewaard,Gemeente,20365,20143,3,401000,73,27,19,8,4,764,47314
2024,GM1706,Cranendonck,Gemeente,9255,9132,4,372000,73,27,16,11,4,272,20841
2024,GM1708,Steenwijkerland,Gemeente,20476,20266,5,323000,66,34,25,9,4,158,45472
2024,GM1709,Moerdijk,Gemeente,16997,16974,3,352000,67,33,27,7,4,239,38091
2024,GM1711,Echt-Susteren,Gemeente,15066,14604,5,302000,70,29,19,11,4,311,32041
2024,GM1714,Sluis,Gemeente,14051,11396,21,322000,67,28,16,12,5,83,23150
2024,GM1719,Drimmelen,Gemeente,12322,12316,3,414000,72,28,22,6,4,297,28192
2024,GM1721,Bernheze,Gemeente,13436,13591,3,456000,71,29,19,10,4,363,32527
2024,GM1723,Alphen-Chaam,Gemeente,4580,4411,6,459000,75,25,13,12,5,112,10455
2024,GM1724,Bergeijk,Gemeente,8343,8301,4,473000,78,22,13,9,4,190,19196
2024,GM1728,Bladel,Gemeente,9170,9128,3,433000,74,26,14,12,4,279,20985
2024,GM1729,Gulpen-Wittem,Gemeente,6925,6590,8,329000,67,33,19,14,5,192,14054
2024,GM1730,Tynaarlo,Gemeente,14837,14704,3,410000,77,23,15,8,4,243,34736
2024,GM1731,Midden-Drenthe,Gemeente,14801,14928,3,328000,71,29,22,7,5,100,34092
2024,GM1734,Overbetuwe,Gemeente,20556,20499,2,405000,68,32,22,10,4,449,48919
